Date,SP500,RSL,DJIA,NDQ
1998-10-07,7741.68994140625,970.6799926757812,1151.0899658203125,322.2300109863281
1998-10-08,7731.91015625,959.4400024414062,1128.8800048828125,310.2799987792969
1998-10-09,7899.52001953125,984.3900146484375,1197.8699951171875,318.3999938964844
1998-10-12,8001.47021484375,997.7100219726562,1243.4000244140625,325.6199951171875
1998-10-13,7938.14013671875,994.7999877929688,1206.9000244140625,320.3299865722656
1998-10-14,7968.77978515625,1005.530029296875,1235.6700439453125,324.9800109863281
1998-10-15,8299.3603515625,1047.489990234375,1299.6600341796875,334.80999755859375
1998-10-16,8416.759765625,1056.4200439453125,1293.9100341796875,342.8699951171875
1998-10-19,8466.4501953125,1062.3900146484375,1310.1700439453125,352.45001220703125
1998-10-20,8505.849609375,1063.9300537109375,1283.22998046875,358.30999755859375
1998-10-21,8519.23046875,1069.9200439453125,1332.050048828125,359.94000244140625
1998-10-22,8533.1396484375,1078.47998046875,1355.18994140625,366.3999938964844
1998-10-23,8452.2900390625,1070.6700439453125,1340.5999755859375,367.04998779296875
1998-10-26,8432.2099609375,1072.3199462890625,1368.9300537109375,372.07000732421875
1998-10-27,8366.0400390625,1065.3399658203125,1353.3399658203125,371.5
1998-10-28,8371.9697265625,1068.0899658203125,1379.9599609375,371.4700012207031
1998-10-29,8495.0302734375,1085.9300537109375,1396.300048828125,374.4800109863281
1998-10-30,8592.099609375,1098.6700439453125,1400.52001953125,378.1600036621094
1998-11-02,8706.150390625,1111.5999755859375,1418.7900390625,386.82000732421875
1998-11-03,8706.150390625,1110.8399658203125,1401.72998046875,387.55999755859375
1998-11-04,8783.1396484375,1118.6700439453125,1434.0,392.9599914550781
1998-11-05,8915.4697265625,1133.8499755859375,1442.0400390625,396.7900085449219
1998-11-06,8975.4599609375,1141.010009765625,1458.3399658203125,400.32000732421875
1998-11-09,8897.9599609375,1130.199951171875,1467.6300048828125,398.42999267578125
1998-11-10,8863.98046875,1128.260009765625,1477.47998046875,396.8599853515625
1998-11-11,8823.8203125,1120.969970703125,1480.7099609375,393.4700012207031
1998-11-12,8829.740234375,1117.68994140625,1466.5400390625,392.20001220703125
1998-11-13,8919.58984375,1125.719970703125,1465.219970703125,389.3599853515625
1998-11-16,9011.25,1135.8699951171875,1475.5999755859375,390.4200134277344
1998-11-17,8986.2802734375,1139.3199462890625,1498.550048828125,389.42999267578125
1998-11-18,9041.1103515625,1144.47998046875,1514.8900146484375,392.1199951171875
1998-11-19,9056.0498046875,1152.6099853515625,1537.449951171875,394.3699951171875
1998-11-20,9159.5498046875,1163.550048828125,1544.219970703125,394.2900085449219
1998-11-23,9374.26953125,1188.2099609375,1589.06005859375,398.1499938964844
1998-11-24,9301.150390625,1182.989990234375,1580.8299560546875,396.6000061035156
1998-11-25,9314.2802734375,1186.8699951171875,1598.47998046875,399.32000732421875
1998-11-27,9333.080078125,1192.3299560546875,1628.3499755859375,402.0899963378906
1998-11-30,9116.5498046875,1163.6300048828125,1557.9599609375,397.75
1998-12-01,9133.5400390625,1175.280029296875,1632.530029296875,398.739990234375
1998-12-02,9064.5400390625,1171.25,1619.0899658203125,397.489990234375
1998-12-03,8879.6796875,1150.1400146484375,1573.780029296875,395.0
1998-12-04,9016.1396484375,1176.739990234375,1630.010009765625,398.3699951171875
1998-12-07,9070.4697265625,1187.699951171875,1676.8900146484375,401.1700134277344
1998-12-08,9027.98046875,1181.3800048828125,1668.1600341796875,401.4800109863281
1998-12-09,9009.1904296875,1183.489990234375,1685.3800048828125,401.9599914550781
1998-12-10,8841.580078125,1165.02001953125,1652.760009765625,396.5
1998-12-11,8821.759765625,1166.4599609375,1675.010009765625,395.3699951171875
1998-12-14,8695.599609375,1141.199951171875,1614.0899658203125,387.94000244140625
1998-12-15,8823.2998046875,1162.8299560546875,1663.780029296875,389.57000732421875
1998-12-16,8790.599609375,1161.93994140625,1656.280029296875,389.8500061035156
1998-12-17,8875.8203125,1179.97998046875,1689.6300048828125,393.7799987792969
1998-12-18,8903.6298828125,1188.030029296875,1735.0,397.4200134277344
1998-12-21,8988.849609375,1202.8399658203125,1787.300048828125,401.8299865722656
1998-12-22,9044.4599609375,1203.5699462890625,1767.8199462890625,400.239990234375
1998-12-23,9202.0302734375,1228.5400390625,1818.9599609375,404.7900085449219
1998-12-24,9217.990234375,1226.27001953125,1806.0400390625,405.55999755859375
1998-12-28,9226.75,1225.489990234375,1823.989990234375,408.2799987792969
1998-12-29,9320.98046875,1241.81005859375,1823.31005859375,410.4100036621094
1998-12-30,9274.6396484375,1231.9300537109375,1810.969970703125,411.9100036621094
1998-12-31,9181.4296875,1229.22998046875,1836.010009765625,421.9599914550781
1999-01-04,9184.26953125,1228.0999755859375,1854.3900146484375,421.260009765625
1999-01-05,9311.1904296875,1244.780029296875,1903.0,422.0899963378906
1999-01-06,9544.9697265625,1272.3399658203125,1963.949951171875,427.7900085449219
1999-01-07,9537.759765625,1269.72998046875,1966.3499755859375,427.8299865722656
1999-01-08,9643.3203125,1275.0899658203125,1973.6600341796875,431.2300109863281
1999-01-11,9619.8896484375,1263.8800048828125,2000.1800537109375,433.1300048828125
1999-01-12,9474.6796875,1239.510009765625,1939.0799560546875,427.3599853515625
1999-01-13,9349.5595703125,1234.4000244140625,1948.7099609375,424.8599853515625
1999-01-14,9120.9296875,1212.18994140625,1906.1199951171875,420.1000061035156
1999-01-15,9340.5498046875,1243.260009765625,1981.6199951171875,427.04998779296875
1999-01-19,9355.2197265625,1252.0,2033.7099609375,430.8900146484375
1999-01-20,9335.91015625,1256.6199951171875,2033.7099609375,430.6199951171875
1999-01-21,9264.080078125,1235.1600341796875,1961.760009765625,424.04998779296875
1999-01-22,9120.669921875,1225.18994140625,1964.2099609375,422.44000244140625
1999-01-25,9203.3203125,1233.97998046875,1997.1600341796875,422.1099853515625
1999-01-26,9324.580078125,1252.31005859375,2062.199951171875,425.3299865722656
1999-01-27,9200.23046875,1243.1700439453125,2030.3599853515625,421.1199951171875
1999-01-28,9281.330078125,1265.3699951171875,2104.590087890625,423.9700012207031
1999-01-29,9358.830078125,1279.6400146484375,2127.18994140625,427.2200012207031
1999-02-01,9345.7001953125,1273.0,2130.929931640625,426.0799865722656
1999-02-02,9274.1201171875,1261.989990234375,2078.68994140625,421.7300109863281
1999-02-03,9366.8095703125,1272.0699462890625,2119.93994140625,423.739990234375
1999-02-04,9304.5,1248.489990234375,2027.6600341796875,417.7900085449219
1999-02-05,9304.240234375,1239.4000244140625,1988.550048828125,412.7200012207031
1999-02-08,9291.1103515625,1243.77001953125,2034.2099609375,411.3299865722656
1999-02-09,9133.0302734375,1216.1400146484375,1935.3299560546875,403.1300048828125
1999-02-10,9177.3095703125,1223.550048828125,1944.1800537109375,397.9599914550781
1999-02-11,9363.4599609375,1254.0400390625,2044.6800537109375,406.1600036621094
1999-02-12,9274.8896484375,1230.1300048828125,1958.5999755859375,398.44000244140625
1999-02-16,9297.0302734375,1241.8699951171875,1954.489990234375,396.3999938964844
1999-02-17,9195.4697265625,1224.030029296875,1891.3699951171875,389.5400085449219
1999-02-18,9298.6298828125,1237.280029296875,1906.0899658203125,391.0899963378906
1999-02-19,9339.9501953125,1239.219970703125,1931.5899658203125,392.29998779296875
1999-02-22,9552.6796875,1272.1400146484375,1996.02001953125,397.82000732421875
1999-02-23,9544.419921875,1271.1800537109375,2028.22998046875,399.010009765625
1999-02-24,9399.669921875,1253.4100341796875,1989.1400146484375,395.260009765625
1999-02-25,9366.33984375,1245.02001953125,1974.3900146484375,392.69000244140625
1999-02-26,9306.580078125,1238.3299560546875,1925.280029296875,392.260009765625
1999-03-01,9324.7802734375,1236.1600341796875,1937.699951171875,394.3900146484375
1999-03-02,9297.6103515625,1225.5,1888.6600341796875,394.42999267578125
1999-03-03,9275.8798828125,1227.699951171875,1899.81005859375,391.95001220703125
1999-03-04,9467.400390625,1246.6400146484375,1933.030029296875,394.0199890136719
1999-03-05,9736.080078125,1275.469970703125,1969.8699951171875,398.010009765625
1999-03-08,9727.6103515625,1282.72998046875,2034.050048828125,400.05999755859375
1999-03-09,9693.759765625,1279.8399658203125,2028.5699462890625,399.20001220703125
1999-03-10,9772.83984375,1286.8399658203125,2038.510009765625,401.1199951171875
1999-03-11,9897.4404296875,1297.6800537109375,2043.760009765625,401.0799865722656
1999-03-12,9876.349609375,1294.5899658203125,2008.9599609375,398.3800048828125
1999-03-15,9958.76953125,1307.260009765625,2060.340087890625,400.8399963378906
1999-03-16,9930.4697265625,1306.3800048828125,2073.31005859375,399.1700134277344
1999-03-17,9879.41015625,1297.8199462890625,2064.5,398.42999267578125
1999-03-18,9997.6201171875,1316.550048828125,2102.77001953125,399.54998779296875
1999-03-19,9903.5498046875,1299.2900390625,2053.68994140625,396.5799865722656
1999-03-22,9890.509765625,1297.010009765625,2027.1400146484375,393.20001220703125
1999-03-23,9671.830078125,1262.1400146484375,1961.31005859375,383.3699951171875
1999-03-24,9666.83984375,1268.5899658203125,2013.550048828125,384.3999938964844
1999-03-25,9836.3896484375,1289.989990234375,2083.35009765625,392.989990234375
1999-03-26,9822.240234375,1282.800048828125,2067.300048828125,393.9200134277344
1999-03-29,10006.7802734375,1310.1700439453125,2144.659912109375,399.760009765625
1999-03-30,9913.259765625,1300.75,2125.68994140625,398.7799987792969
1999-03-31,9786.16015625,1286.3699951171875,2106.389892578125,397.6300048828125
1999-04-01,9832.509765625,1293.719970703125,2146.1298828125,398.739990234375
1999-04-05,10007.330078125,1321.1199951171875,2219.639892578125,402.2900085449219
1999-04-06,9963.490234375,1317.8900146484375,2218.830078125,401.0799865722656
1999-04-07,10085.3095703125,1326.8900146484375,2192.2900390625,397.7699890136719
1999-04-08,10197.7001953125,1343.97998046875,2224.75,399.8900146484375
1999-04-09,10173.83984375,1348.3499755859375,2232.469970703125,405.8599853515625
1999-04-12,10339.509765625,1358.6300048828125,2219.2099609375,412.32000732421875
1999-04-13,10395.009765625,1349.8199462890625,2175.179931640625,417.239990234375
1999-04-14,10411.66015625,1328.43994140625,2103.6298828125,417.3900146484375
1999-04-15,10462.7197265625,1322.8499755859375,2135.81005859375,417.7699890136719
1999-04-16,10493.8896484375,1319.0,2086.4599609375,421.5799865722656
1999-04-19,10440.5302734375,1289.47998046875,1967.5799560546875,412.4100036621094
1999-04-20,10448.5498046875,1306.1700439453125,2030.280029296875,415.3399963378906
1999-04-21,10581.419921875,1336.1199951171875,2105.820068359375,426.57000732421875
1999-04-22,10727.1796875,1358.8199462890625,2183.489990234375,428.8500061035156
1999-04-23,10689.669921875,1356.8499755859375,2210.43994140625,431.7300109863281
1999-04-26,10718.58984375,1360.0400390625,2260.659912109375,434.9700012207031
1999-04-27,10831.7099609375,1362.800048828125,2207.030029296875,435.1600036621094
1999-04-28,10845.4501953125,1350.9100341796875,2150.43994140625,433.5299987792969
1999-04-29,10878.3798828125,1342.8299560546875,2119.2900390625,432.8500061035156
1999-04-30,10789.0400390625,1335.1800537109375,2136.389892578125,432.80999755859375
1999-05-03,11014.6904296875,1354.6300048828125,2137.949951171875,433.2799987792969
1999-05-04,10886.1103515625,1332.0,2097.550048828125,432.5899963378906
1999-05-05,10955.41015625,1347.31005859375,2155.77001953125,434.2699890136719
1999-05-06,10946.8203125,1332.050048828125,2078.6298828125,433.3800048828125
1999-05-07,11031.58984375,1345.0,2117.72998046875,436.1099853515625
1999-05-10,11007.25,1340.300048828125,2134.75,441.8500061035156
1999-05-11,11026.150390625,1355.6099853515625,2175.85009765625,446.80999755859375
1999-05-12,11000.3701171875,1364.0,2217.679931640625,449.260009765625
1999-05-13,11107.1904296875,1367.56005859375,2179.080078125,450.8399963378906
1999-05-14,10913.3203125,1337.800048828125,2125.14990234375,443.1300048828125
1999-05-17,10853.4697265625,1339.489990234375,2175.739990234375,441.3500061035156
1999-05-18,10836.9501953125,1333.3199462890625,2159.260009765625,442.45001220703125
1999-05-19,10887.3896484375,1344.22998046875,2186.199951171875,446.1400146484375
1999-05-20,10866.740234375,1338.8299560546875,2139.949951171875,448.0199890136719
1999-05-21,10829.2802734375,1330.2900390625,2114.39990234375,449.1400146484375
1999-05-24,10654.669921875,1306.6500244140625,2060.590087890625,440.3900146484375
1999-05-25,10531.08984375,1284.4000244140625,1999.0400390625,434.45001220703125
1999-05-26,10702.16015625,1304.760009765625,2053.0400390625,435.4100036621094
1999-05-27,10466.9296875,1281.4100341796875,2050.090087890625,432.9200134277344
1999-05-28,10559.740234375,1301.8399658203125,2089.699951171875,438.67999267578125
1999-06-01,10596.259765625,1294.260009765625,2025.7900390625,437.4599914550781
1999-06-02,10577.8896484375,1294.81005859375,2074.5400390625,436.739990234375
1999-06-03,10663.6904296875,1299.5400390625,2030.4000244140625,435.9800109863281
1999-06-04,10799.83984375,1327.75,2109.409912109375,442.3299865722656
1999-06-07,10909.3798828125,1334.52001953125,2152.68994140625,446.6499938964844
1999-06-08,10765.6396484375,1317.3299560546875,2086.75,443.760009765625
1999-06-09,10690.2900390625,1318.6400146484375,2135.47998046875,445.19000244140625
1999-06-10,10621.26953125,1302.8199462890625,2097.7900390625,442.2699890136719
1999-06-11,10490.509765625,1293.6400146484375,2062.2900390625,438.010009765625
1999-06-14,10563.330078125,1294.0,2028.9200439453125,431.5299987792969
1999-06-15,10594.990234375,1301.1600341796875,2058.169921875,434.010009765625
1999-06-16,10784.9501953125,1330.4100341796875,2167.489990234375,441.20001220703125
1999-06-17,10841.6298828125,1339.9000244140625,2190.830078125,443.3800048828125
1999-06-18,10855.5595703125,1342.8399658203125,2205.4599609375,445.04998779296875
1999-06-21,10815.98046875,1349.0,2268.659912109375,449.44000244140625
1999-06-22,10721.6298828125,1335.8800048828125,2209.889892578125,447.3299865722656
1999-06-23,10666.8603515625,1333.06005859375,2239.330078125,447.0400085449219
1999-06-24,10534.830078125,1315.780029296875,2184.8701171875,443.1600036621094
1999-06-25,10552.5595703125,1315.31005859375,2185.760009765625,443.1099853515625
1999-06-28,10655.150390625,1331.3499755859375,2243.93994140625,448.6099853515625
1999-06-29,10815.349609375,1351.449951171875,2280.06005859375,454.0799865722656
1999-06-30,10970.7998046875,1372.7099609375,2296.77001953125,457.67999267578125
1999-07-01,11066.419921875,1380.9599609375,2322.320068359375,454.4200134277344
1999-07-02,11139.240234375,1391.219970703125,2347.8798828125,456.510009765625
1999-07-06,11135.1201171875,1388.1199951171875,2330.72998046875,456.54998779296875
1999-07-07,11187.3603515625,1395.8599853515625,2340.669921875,452.69000244140625
1999-07-08,11126.8896484375,1394.4200439453125,2374.580078125,454.75
1999-07-09,11193.7001953125,1403.280029296875,2393.02001953125,457.9800109863281
1999-07-12,11200.98046875,1399.0999755859375,2384.239990234375,459.29998779296875
1999-07-13,11175.01953125,1393.56005859375,2373.659912109375,458.1099853515625
1999-07-14,11148.099609375,1398.1700439453125,2417.050048828125,461.4599914550781
1999-07-15,11186.41015625,1409.6199951171875,2429.27001953125,465.79998779296875
1999-07-16,11209.83984375,1418.780029296875,2459.47998046875,465.260009765625
1999-07-19,11187.6796875,1407.6500244140625,2424.6201171875,461.3699951171875
1999-07-20,10996.1298828125,1377.0999755859375,2329.320068359375,453.54998779296875
1999-07-21,11002.7802734375,1379.2900390625,2363.6298828125,454.6300048828125
1999-07-22,10969.2197265625,1360.969970703125,2281.919921875,451.489990234375
1999-07-23,10910.9599609375,1356.93994140625,2302.02001953125,448.3800048828125
1999-07-26,10863.16015625,1347.760009765625,2233.510009765625,442.8699951171875
1999-07-27,10979.0400390625,1362.8399658203125,2308.780029296875,446.4800109863281
1999-07-28,10972.0703125,1365.4000244140625,2333.780029296875,446.6099853515625
1999-07-29,10791.2900390625,1341.030029296875,2263.06005859375,441.5799865722656
1999-07-30,10655.150390625,1328.719970703125,2270.929931640625,444.7699890136719
1999-08-02,10645.9599609375,1328.050048828125,2264.81005859375,442.6300048828125
1999-08-03,10677.3095703125,1322.1800537109375,2239.179931640625,436.2799987792969
1999-08-04,10674.76953125,1305.3299560546875,2204.330078125,429.70001220703125
1999-08-05,10793.8203125,1313.7099609375,2232.22998046875,429.75
1999-08-06,10714.0302734375,1300.2900390625,2212.14990234375,428.0400085449219
1999-08-09,10707.7001953125,1297.800048828125,2187.610107421875,425.8900146484375
1999-08-10,10655.150390625,1281.4300537109375,2163.77001953125,422.82000732421875
1999-08-11,10787.7998046875,1301.9300537109375,2241.800048828125,428.19000244140625
1999-08-12,10789.3896484375,1298.1600341796875,2214.330078125,428.82000732421875
1999-08-13,10973.650390625,1327.6800537109375,2307.06005859375,434.04998779296875
1999-08-16,11046.7900390625,1330.77001953125,2313.080078125,433.82000732421875
1999-08-17,11117.080078125,1344.1600341796875,2337.3701171875,436.0
1999-08-18,10991.3798828125,1332.8399658203125,2317.389892578125,433.1000061035156
1999-08-19,10963.83984375,1323.5899658203125,2278.7900390625,432.7699890136719
1999-08-20,11100.6103515625,1336.6099853515625,2315.070068359375,434.3800048828125
1999-08-23,11299.759765625,1360.219970703125,2385.8701171875,437.25
1999-08-24,11283.2998046875,1363.5,2404.820068359375,437.1199951171875
1999-08-25,11326.0400390625,1381.7900390625,2460.919921875,437.8599853515625
1999-08-26,11198.4501953125,1362.010009765625,2417.300048828125,436.0199890136719
1999-08-27,11090.169921875,1348.27001953125,2402.570068359375,432.45001220703125
1999-08-30,10914.1298828125,1324.02001953125,2366.8798828125,427.3599853515625
1999-08-31,10829.2802734375,1320.4100341796875,2396.8701171875,427.8299865722656
1999-09-01,10937.8798828125,1331.0699462890625,2404.93994140625,430.989990234375
1999-09-02,10843.2099609375,1319.1099853515625,2392.60009765625,427.4200134277344
1999-09-03,11078.4501953125,1357.239990234375,2506.68994140625,435.9700012207031
1999-09-07,11034.1298828125,1350.449951171875,2491.820068359375,438.239990234375
1999-09-08,11036.33984375,1344.1500244140625,2454.669921875,435.8999938964844
1999-09-09,11079.400390625,1347.6600341796875,2505.5,437.7699890136719
1999-09-10,11028.4296875,1351.6600341796875,2534.610107421875,441.19000244140625
1999-09-13,11030.330078125,1344.1300048828125,2483.10009765625,439.6499938964844
1999-09-14,10910.330078125,1336.2900390625,2522.4599609375,438.239990234375
1999-09-15,10801.419921875,1317.969970703125,2463.090087890625,436.3299865722656
1999-09-16,10737.4599609375,1318.47998046875,2466.8798828125,430.25
1999-09-17,10803.6298828125,1335.4200439453125,2536.909912109375,434.45001220703125
1999-09-20,10823.900390625,1335.530029296875,2545.409912109375,433.20001220703125
1999-09-21,10598.4697265625,1307.5799560546875,2473.739990234375,426.5
1999-09-22,10524.0703125,1310.510009765625,2513.93994140625,427.5299987792969
1999-09-23,10318.58984375,1280.4100341796875,2403.070068359375,420.2099914550781
1999-09-24,10279.330078125,1277.3599853515625,2399.580078125,417.0899963378906
1999-09-27,10303.3896484375,1283.31005859375,2426.510009765625,421.8599853515625
1999-09-28,10275.5302734375,1282.199951171875,2428.110107421875,418.489990234375
1999-09-29,10213.48046875,1268.3699951171875,2398.780029296875,421.5199890136719
1999-09-30,10336.9501953125,1282.7099609375,2407.89990234375,427.29998779296875
1999-10-01,10273.0,1282.81005859375,2404.449951171875,423.5299987792969
1999-10-04,10401.23046875,1304.5999755859375,2467.919921875,426.6099853515625
1999-10-05,10400.58984375,1301.3499755859375,2471.5,426.010009765625
1999-10-06,10588.33984375,1325.4000244140625,2532.39990234375,429.760009765625
1999-10-07,10537.0498046875,1317.6400146484375,2532.0,428.1099853515625
1999-10-08,10649.759765625,1336.02001953125,2555.360107421875,427.7099914550781
1999-10-11,10648.1796875,1335.2099609375,2578.8798828125,430.19000244140625
1999-10-12,10417.0595703125,1313.0400390625,2526.820068359375,424.67999267578125
1999-10-13,10232.16015625,1285.550048828125,2454.489990234375,419.32000732421875
1999-10-14,10286.6103515625,1283.4200439453125,2470.989990234375,419.30999755859375
1999-10-15,10019.7099609375,1247.4100341796875,2403.81005859375,414.70001220703125
1999-10-18,10116.2802734375,1254.1300048828125,2362.110107421875,408.8999938964844
1999-10-19,10204.9296875,1261.3199462890625,2362.25,410.92999267578125
1999-10-20,10392.3603515625,1289.4300537109375,2466.2900390625,413.94000244140625
1999-10-21,10297.6904296875,1283.6099853515625,2477.139892578125,414.2699890136719
1999-10-22,10470.25,1301.6500244140625,2485.89990234375,418.69000244140625
1999-10-25,10349.9296875,1293.6300048828125,2484.18994140625,417.760009765625
1999-10-26,10302.1298828125,1281.9100341796875,2466.39990234375,415.7900085449219
1999-10-27,10394.8896484375,1296.7099609375,2457.4599609375,416.7699890136719
1999-10-28,10622.5302734375,1342.43994140625,2539.929931640625,422.80999755859375
1999-10-29,10729.8603515625,1362.9300537109375,2637.43994140625,428.6400146484375
1999-11-01,10648.509765625,1354.1199951171875,2616.360107421875,431.82000732421875
1999-11-02,10581.83984375,1347.739990234375,2626.989990234375,432.3900146484375
1999-11-03,10609.0595703125,1354.9300537109375,2672.719970703125,438.4599914550781
1999-11-04,10639.6396484375,1362.6400146484375,2703.110107421875,439.8999938964844
1999-11-05,10704.48046875,1370.22998046875,2755.699951171875,442.4100036621094
1999-11-08,10718.849609375,1377.010009765625,2786.27001953125,445.07000732421875
1999-11-09,10617.3203125,1365.280029296875,2763.580078125,446.2799987792969
1999-11-10,10597.740234375,1373.4599609375,2797.610107421875,448.7200012207031
1999-11-11,10595.2998046875,1381.4599609375,2849.81005859375,447.489990234375
1999-11-12,10769.3203125,1396.06005859375,2888.909912109375,449.69000244140625
1999-11-15,10760.75,1394.3900146484375,2875.8701171875,452.9700012207031
1999-11-16,10932.330078125,1420.0699462890625,2940.25,456.8800048828125
1999-11-17,10883.08984375,1410.7099609375,2911.68994140625,457.07000732421875
1999-11-18,11035.7001953125,1424.93994140625,3003.489990234375,462.0400085449219
1999-11-19,11003.8896484375,1422.0,3028.840087890625,461.2699890136719
1999-11-22,11089.51953125,1420.93994140625,3049.610107421875,460.7699890136719
1999-11-23,10995.6298828125,1404.6400146484375,2999.780029296875,454.45001220703125
1999-11-24,11008.169921875,1417.0799560546875,3108.52001953125,455.92999267578125
1999-11-26,10988.91015625,1416.6199951171875,3116.6201171875,458.94000244140625
1999-11-29,10947.919921875,1407.8299560546875,3063.22998046875,456.95001220703125
1999-11-30,10877.8095703125,1388.9100341796875,2966.7099609375,454.0799865722656
1999-12-01,10998.3896484375,1397.719970703125,2997.280029296875,453.6700134277344
1999-12-02,11039.0595703125,1409.0400390625,3108.469970703125,460.44000244140625
1999-12-03,11286.1796875,1433.300048828125,3172.3701171875,464.5799865722656
1999-12-06,11225.009765625,1423.3299560546875,3191.090087890625,465.75
1999-12-07,11106.650390625,1409.1700439453125,3205.080078125,465.70001220703125
1999-12-08,11068.1201171875,1403.8800048828125,3164.080078125,468.8399963378906
1999-12-09,11134.7900390625,1408.1099853515625,3167.52001953125,464.8999938964844
1999-12-10,11224.7001953125,1417.0400390625,3203.280029296875,466.7099914550781
1999-12-13,11192.58984375,1415.219970703125,3242.3701171875,470.3800048828125
1999-12-14,11160.169921875,1403.1700439453125,3167.2900390625,462.75
1999-12-15,11225.3203125,1413.3299560546875,3239.179931640625,461.32000732421875
1999-12-16,11244.8896484375,1418.780029296875,3332.31005859375,465.260009765625
1999-12-17,11257.4296875,1421.030029296875,3359.860107421875,466.2099914550781
1999-12-20,11144.26953125,1418.0899658203125,3390.010009765625,467.19000244140625
1999-12-21,11200.5400390625,1433.4300537109375,3528.530029296875,475.7900085449219
1999-12-22,11203.599609375,1436.1300048828125,3562.2900390625,477.94000244140625
1999-12-23,11405.759765625,1458.3399658203125,3590.280029296875,482.42999267578125
1999-12-27,11391.080078125,1457.0999755859375,3598.510009765625,484.4599914550781
1999-12-28,11476.7099609375,1457.6600341796875,3579.949951171875,488.4800109863281
1999-12-29,11484.66015625,1463.4599609375,3689.679931640625,497.010009765625
1999-12-30,11452.8603515625,1464.469970703125,3683.669921875,496.5899963378906
1999-12-31,11497.1201171875,1469.25,3707.830078125,504.75
2000-01-03,11357.509765625,1455.219970703125,3790.550048828125,496.4200134277344
2000-01-04,10997.9296875,1399.4200439453125,3546.199951171875,478.3800048828125
2000-01-05,11122.650390625,1402.1099853515625,3507.31005859375,478.8299865722656
2000-01-06,11253.259765625,1403.449951171875,3340.81005859375,475.3399963378906
2000-01-07,11522.5595703125,1441.469970703125,3529.60009765625,488.30999755859375
2000-01-10,11572.2001953125,1457.5999755859375,3717.409912109375,501.8900146484375
2000-01-11,11511.080078125,1438.56005859375,3544.35009765625,492.6099853515625
2000-01-12,11551.099609375,1432.25,3478.139892578125,490.0400085449219
2000-01-13,11582.4296875,1449.6800537109375,3612.080078125,501.19000244140625
2000-01-14,11722.98046875,1465.1500244140625,3704.739990234375,507.55999755859375
2000-01-18,11560.7197265625,1455.1400146484375,3757.780029296875,513.4600219726562
2000-01-19,11489.3603515625,1455.9000244140625,3790.889892578125,520.02001953125
2000-01-20,11351.2998046875,1445.5699462890625,3841.739990234375,527.280029296875
2000-01-21,11251.7099609375,1441.3599853515625,3849.9599609375,533.9400024414062
2000-01-24,11008.169921875,1401.530029296875,3660.9599609375,522.9500122070312
2000-01-25,11029.8896484375,1410.030029296875,3759.110107421875,521.5900268554688
2000-01-26,11032.990234375,1404.0899658203125,3621.2099609375,521.0399780273438
2000-01-27,11028.01953125,1398.56005859375,3593.14990234375,517.02001953125
2000-01-28,10738.8701171875,1360.1600341796875,3446.1298828125,504.6199951171875
2000-01-31,10940.5302734375,1394.4599609375,3570.050048828125,496.2300109863281
2000-02-01,11041.0498046875,1409.280029296875,3701.780029296875,503.75
2000-02-02,11003.2001953125,1409.1199951171875,3724.4599609375,509.8900146484375
2000-02-03,11013.4404296875,1424.969970703125,3851.159912109375,521.6300048828125
2000-02-04,10963.7998046875,1424.3699951171875,3874.3701171875,525.52001953125
2000-02-07,10905.7900390625,1424.239990234375,3933.340087890625,532.3900146484375
2000-02-08,10957.599609375,1441.719970703125,4062.77001953125,537.489990234375
2000-02-09,10699.16015625,1411.7099609375,3968.4599609375,536.0
2000-02-10,10643.6298828125,1416.8299560546875,4090.0,542.2100219726562
2000-02-11,10425.2099609375,1387.1199951171875,3968.889892578125,537.0999755859375
2000-02-14,10519.83984375,1389.93994140625,3986.1298828125,539.9400024414062
2000-02-15,10718.08984375,1402.050048828125,3997.030029296875,540.239990234375
2000-02-16,10561.41015625,1387.6700439453125,3997.969970703125,547.760009765625
2000-02-17,10514.5703125,1388.260009765625,4125.3798828125,558.4199829101562
2000-02-18,10219.51953125,1346.0899658203125,3965.75,545.6799926757812
2000-02-22,10304.83984375,1352.1700439453125,3969.1298828125,540.9500122070312
2000-02-23,10225.73046875,1360.68994140625,4170.08984375,549.9099731445312
2000-02-24,10092.6298828125,1353.4300537109375,4253.0498046875,554.0399780273438
2000-02-25,9862.1201171875,1333.3599853515625,4178.580078125,556.739990234375
2000-02-28,10038.650390625,1348.050048828125,4162.1298828125,557.6799926757812
2000-02-29,10128.3095703125,1366.4200439453125,4266.93994140625,577.7100219726562
2000-03-01,10137.9296875,1379.18994140625,4309.009765625,588.3499755859375
2000-03-02,10164.919921875,1381.760009765625,4234.259765625,584.0399780273438
2000-03-03,10367.2001953125,1409.1700439453125,4442.8701171875,597.8800048828125
2000-03-06,10170.5,1391.280029296875,4457.18017578125,601.6400146484375
2000-03-07,9796.0302734375,1355.6199951171875,4390.830078125,595.469970703125
2000-03-08,9856.5302734375,1366.699951171875,4445.68017578125,594.6799926757812
2000-03-09,10010.73046875,1401.68994140625,4586.259765625,606.0499877929688
2000-03-10,9928.8203125,1395.0699462890625,4587.16015625,603.8099975585938
2000-03-13,9947.1298828125,1383.6199951171875,4426.7998046875,590.1400146484375
2000-03-14,9811.240234375,1359.1500244140625,4226.990234375,572.989990234375
2000-03-15,10131.41015625,1392.1400146484375,4130.009765625,558.8699951171875
